,Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA
76,2004-12-07,88.088089,88.188187,85.360359,85.800804,85.800804,13728000,48.486068781463985,88.69769670000001
77,2004-12-08,85.260262,86.926926,84.449448,85.075073,85.075073,15068500,47.14082145916182,88.82081980000001
78,2004-12-09,85.210213,86.836838,84.319321,86.801804,86.801804,15292600,50.64924984635342,88.75425340000001
79,2004-12-10,86.801804,87.527527,85.730728,85.910912,85.910912,8625700,48.84779961457891,88.3668664
80,2004-12-13,86.171173,86.676674,84.809807,85.31031,85.31031,9627500,47.618186460249056,87.8363358
81,2004-12-14,85.585587,89.499496,84.884888,89.434433,89.434433,22154600,55.83863480282988,87.6716713
82,2004-12-15,89.084084,90.435432,88.418419,89.97998,89.97998,22919000,56.80433079016247,87.6626625
83,2004-12-16,88.56356,90.335335,88.063065,88.323326,88.323326,17128400,53.013220255043294,87.5160164
84,2004-12-17,88.468468,90.34034,88.363365,90.130127,90.130127,14757600,56.42867808614082,87.5
85,2004-12-20,91.091087,94.324326,91.026024,92.6026,92.6026,19649300,60.64452053787736,87.9369369
86,2004-12-21,93.248245,94.034035,91.791794,91.966965,91.966965,11021500,59.062342922782605,88.553553
87,2004-12-22,92.042046,93.518517,91.596596,93.24324,93.24324,7806100,61.24846172089075,89.3703697
88,2004-12-23,93.818817,94.394394,93.093094,94.044044,94.044044,7221900,62.5980811252399,90.09459369999999
89,2004-12-27,94.66967,96.74675,94.644646,96.051048,96.051048,12195900,65.81178246033105,91.1086073
90,2004-12-28,96.151154,96.871872,95.600601,96.476479,96.476479,8283300,66.46946704648265,92.22522419999999
91,2004-12-29,95.985985,96.856857,95.985985,96.546547,96.546547,5350800,66.58348614882213,92.9364356
92,2004-12-30,96.581581,99.214211,96.021019,98.898895,98.898895,11796700,70.24202047622079,93.8283271
93,2004-12-31,99.714714,100.040039,96.376373,96.491493,96.491493,15321600,62.67892997267799,94.6451438
94,2005-01-03,98.798798,101.921921,97.827827,101.456459,101.456459,31656700,69.88150664646741,95.777777
95,2005-01-04,100.800804,101.566566,96.836838,97.347351,97.347351,27484200,59.625429391918146,96.25225209999999
96,2005-01-05,96.821823,98.548546,96.211212,96.851852,96.851852,16456700,58.51028489335928,96.7407408
97,2005-01-06,97.637634,98.04805,93.953957,94.36937,94.36937,20753400,53.147274555049336,96.85335380000001
98,2005-01-07,95.415413,97.222221,94.484482,97.022018,97.022018,19306400,57.61760954507166,97.1511512
99,2005-01-10,97.347351,99.149147,96.011009,97.627625,97.627625,15064100,58.58905035784262,97.3088089
100,2005-01-11,97.907906,98.953957,96.686684,96.866867,96.866867,13903400,56.826969951537876,97.3478477
101,2005-01-12,97.26226,98.063065,95.345345,97.787788,97.787788,16339200,58.45581596205081,97.4719718
102,2005-01-13,97.787788,98.793793,97.122124,97.762764,97.762764,13685100,58.39134932020976,97.3583587
103,2005-01-14,98.098099,100.105103,97.162163,100.085083,100.085083,19261300,62.52212924113295,97.71771770000001
104,2005-01-18,100.585587,102.61261,99.429428,102.052055,102.052055,26318800,65.63411067842355,97.7772773
105,2005-01-19,102.427429,102.752754,98.453453,98.748749,98.748749,22492800,57.06446012008964,97.9174171
106,2005-01-20,96.346344,98.223221,96.0961,97.05706,97.05706,17985100,53.231299818204334,97.9379379
107,2005-01-21,97.367371,97.777779,94.154152,94.234238,94.234238,18498200,47.49788703160764,97.9244247
108,2005-01-24,94.439438,94.759758,90.250252,90.450447,90.450447,28017300,41.10662923881294,97.2672676
109,2005-01-25,91.061058,91.211212,88.233231,88.648651,88.648651,21297000,38.45319895224812,96.3693702
110,2005-01-26,89.724724,94.799797,89.664665,94.714714,94.714714,24591100,50.12558433021715,96.15415490000001
111,2005-01-27,94.474472,94.524521,92.692696,94.134132,94.134132,13241500,49.164531261335284,95.78878929999999
112,2005-01-28,95.105103,97.447449,93.26326,95.265266,95.265266,24391900,51.13043203737169,95.5390395
113,2005-01-31,96.94194,98.278275,95.955956,97.907906,97.907906,19174200,55.463718008298066,95.32132179999999
114,2005-02-01,97.287285,98.428429,95.410408,96.046043,96.046043,37640300,51.96745043556257,94.72072059999999
115,2005-02-02,107.882881,108.508507,101.931931,103.083084,103.083084,65533000,61.77517448489144,95.1541541
116,2005-02-03,103.098099,106.791794,103.008011,105.535538,105.535538,25950200,64.49602713926413,96.00200190000001
117,2005-02-04,103.338341,103.978981,101.401398,102.28228,102.28228,29608900,58.5430131533041,96.80680609999999
118,2005-02-07,102.732735,103.303307,97.852852,98.113113,98.113113,25894800,51.92813116087195,97.5730727
119,2005-02-08,98.578575,100.110107,97.362366,99.419418,99.419418,22937000,53.693631220637236,98.6501494
120,2005-02-09,100.480484,100.900902,94.824821,95.885887,95.885887,34308600,48.50435849818107,98.76726670000001
121,2005-02-10,96.081078,96.201202,92.71772,94.084084,94.084084,37927400,46.05986191301959,98.7622619
122,2005-02-11,93.423424,96.256256,93.128128,93.793793,93.793793,26205700,45.660596947266114,98.6151146
123,2005-02-14,91.516518,96.636635,90.590591,96.591591,96.591591,77047200,50.146043347166994,98.48348309999999
124,2005-02-15,96.896896,100.02002,96.636635,97.712715,97.712715,51514000,51.860834915834666,98.65015029999999
125,2005-02-16,97.447449,99.764763,97.247246,99.304306,99.304306,33031500,54.265834339820216,98.2722725
126,2005-02-17,99.014015,99.974976,98.503502,99.049049,99.049049,20807900,53.801594466483685,97.6236236
127,2005-02-18,99.354355,99.519516,98.428429,99.074074,99.074074,16954800,53.84328447274787,97.30280300000001
128,2005-02-22,98.348351,99.549553,95.290291,95.780777,95.780777,26940400,47.737940360340126,97.0695694
129,2005-02-23,96.74675,97.337334,94.424423,97.072075,97.072075,31140800,50.12593649662374,96.83483509999999
130,2005-02-24,91.776779,95.02002,91.206207,94.539543,94.539543,51576900,45.71418328606648,96.7002007
131,2005-02-25,94.66967,95.055054,92.847847,93.02803,93.02803,19927000,43.266569974336406,96.5945953
132,2005-02-28,93.093094,95.030029,93.018021,94.089088,94.089088,15621100,45.47361145661632,96.6241248
133,2005-03-01,94.739738,94.969971,91.091087,93.123123,93.123123,18603700,43.80297478395537,96.277278
134,2005-03-02,93.068069,93.928932,92.27227,92.682686,92.682686,14556400,43.026783900574195,95.7742751
135,2005-03-03,93.158157,93.968971,92.247246,93.598602,93.598602,15201900,45.20144011564911,95.2037047
136,2005-03-04,93.443443,93.718719,92.627625,93.043045,93.043045,13534600,44.10184131222531,94.6031043
137,2005-03-07,93.983986,94.894897,93.608612,94.499496,94.499496,17317400,47.69423157854709,94.1456465
138,2005-03-08,94.644646,95.02002,92.577576,92.692696,92.692696,16076100,43.92305046440398,93.8368384
139,2005-03-09,92.197197,92.417419,90.170174,90.765762,90.765762,22698000,40.26630482372729,93.2062071
140,2005-03-10,90.595596,90.690689,88.788788,90.080078,90.080078,21899000,39.02136995879702,92.76026060000001
141,2005-03-11,90.31031,90.565567,88.663666,88.988991,88.988991,16040500,37.05797966128864,92.3563567
142,2005-03-14,89.254257,89.289291,86.371368,87.582581,87.582581,22270900,34.638612074994334,91.70570599999999
143,2005-03-15,87.73774,90.090088,87.192192,89.394394,89.394394,20823300,40.06701569976357,91.3328331
144,2005-03-16,88.438438,89.394394,87.59259,87.887886,87.887886,14198300,37.29352297087276,90.8533531
145,2005-03-17,88.653656,89.909912,87.987991,89.734734,89.734734,16504600,42.54423323929864,90.4669663
146,2005-03-18,89.494492,90.290291,89.244247,90.110107,90.110107,14165800,43.578346304304006,90.1736725
147,2005-03-21,89.724724,91.176178,88.713715,90.530533,90.530533,14952400,44.77719420459107,89.7767762
148,2005-03-22,90.680679,91.061058,89.014015,89.389389,89.389389,11252100,42.15875995595851,89.44644550000001
149,2005-03-23,89.074074,90.210213,89.074074,89.579582,89.579582,9680300,42.759555297224765,89.3278275
150,2005-03-24,90.440437,90.520523,89.68969,89.714714,89.714714,7402900,43.210893768917735,89.2912911
151,2005-03-28,90.930931,92.492493,90.565567,90.800804,90.800804,17458500,46.83903750426466,89.4724724
152,2005-03-29,90.615616,91.731735,89.124123,89.874878,89.874878,12933000,44.24385695471896,89.7017021
153,2005-03-30,90.410408,90.815819,89.889893,90.315315,90.315315,12459700,45.78268406563863,89.79379420000001
154,2005-03-31,89.064064,90.785789,88.908913,90.345345,90.345345,13523600,45.892334944800716,90.0395401
155,2005-04-01,90.97097,91.566566,90.085083,90.110107,90.110107,12351600,45.12248872946435,90.0770774
156,2005-04-04,90.065063,92.752754,90.01001,92.73774,92.73774,16136600,54.33696243145112,90.3398407
157,2005-04-05,93.958961,95.225227,93.878876,94.379379,94.379379,17455900,58.97200817407005,90.7247253
158,2005-04-06,94.714714,94.919922,93.883881,94.704704,94.704704,10494600,59.841942337236496,91.25625679999999
159,2005-04-07,94.484482,97.40741,94.414413,96.976974,96.976974,19365000,65.36575597759368,91.995996
160,2005-04-08,96.94194,97.647644,95.820824,96.121124,96.121124,10222900,61.91145833000309,92.636637
161,2005-04-11,96.64164,97.497498,96.256256,96.711708,96.711708,10810100,63.350732313141506,93.2277274
162,2005-04-12,96.596596,97.307304,94.799797,97.07708,97.07708,14624500,64.25075665057163,93.94794759999999
163,2005-04-13,96.831833,97.257256,94.959961,96.561562,96.561562,13098400,61.93949113301188,94.57257229999999
164,2005-04-14,96.731735,97.277275,95.145142,95.820824,95.820824,12293000,58.67347106443256,95.1201202
165,2005-04-15,95.145142,95.265266,92.422424,92.59259,92.59259,23131600,47.03367877053314,95.3683685
166,2005-04-18,92.382385,94.034035,91.836838,93.578575,93.578575,13087400,50.27812745322202,95.452452
167,2005-04-19,94.759758,96.0961,94.109108,95.795799,95.795799,16843100,56.70117525353439,95.59409400000001
168,2005-04-20,99.389389,100.350349,98.053055,99.149147,99.149147,30872000,64.22769694148384,96.0385383
169,2005-04-21,100.31031,102.6026,99.759758,102.212212,102.212212,35468200,69.45133128400978,96.5620621
170,2005-04-22,111.561562,112.112114,107.237236,108.013016,108.013016,66343700,76.46141098029793,97.7512513
171,2005-04-25,109.01902,112.482483,108.868866,111.876877,111.876877,39640300,79.78838671315577,99.2677682
172,2005-04-26,110.220222,111.111115,109.254257,109.484482,109.484482,34509400,72.91628157708901,100.50850840000001
173,2005-04-27,109.104103,110.535538,108.478477,110.0,110.0,20509000,73.44699421834808,101.85235220000001
174,2005-04-28,109.859863,111.151154,108.963966,109.834831,109.834831,17348200,72.95374306363652,103.2537529
175,2005-04-29,111.066063,111.236237,109.01902,110.110107,110.110107,18322000,73.27586641610979,105.0055046
176,2005-05-02,111.136139,111.96196,110.215218,111.256256,111.256256,19515200,74.63068515054826,106.7732727
177,2005-05-03,111.036034,114.189186,110.770767,113.208206,113.208206,35524800,76.78885861695613,108.51451339999998
178,2005-05-04,113.728729,115.055054,113.613617,114.364365,114.364365,24142800,77.98355712670006,110.03603519999999
179,2005-05-05,114.424423,114.424423,113.053055,113.603607,113.603607,15004100,75.23932793533282,111.1751747
180,2005-05-06,114.314316,114.739738,113.348351,114.124123,114.124123,13514200,75.86512655878511,111.7862854
181,2005-05-09,114.114113,114.364365,112.827827,113.123123,113.123123,11062500,72.09164866700968,111.91091000000002
182,2005-05-10,112.847847,114.014015,112.472473,114.014015,114.014015,12678900,73.36158980104672,112.3638633
183,2005-05-11,114.599602,116.10611,114.079079,115.760757,115.760757,22934600,75.6966787259503,112.93993900000001
184,2005-05-12,115.520523,116.231232,114.214211,114.474472,114.474472,17878500,70.77653759430578,113.40390310000001
185,2005-05-13,114.704704,115.66066,113.773773,114.734734,114.734734,14816100,71.18465285317326,113.8663658
186,2005-05-16,114.954956,115.925926,114.399399,115.64064,115.64064,11351400,72.6180689962826,114.3048042
187,2005-05-17,115.395393,116.841843,115.215218,116.681679,116.681679,15602100,74.2060139471842,114.65215150000002
188,2005-05-18,116.921921,120.105103,116.876877,119.699699,119.699699,24599300,78.16022100861588,115.1856849
189,2005-05-19,120.290291,120.705704,119.254257,119.709709,119.709709,19413500,78.17217321525135,115.7962951
190,2005-05-20,120.725723,120.955956,119.944946,120.925926,120.925926,16310600,79.63077278710969,116.4764754
191,2005-05-23,121.701698,129.179184,121.476479,127.852852,127.852852,42733800,85.55234574951966,117.9494483
192,2005-05-24,128.608612,132.852859,126.876877,128.128128,128.128128,58028100,85.7298882735732,119.3608596
193,2005-05-25,126.491493,130.620621,125.440437,130.535538,130.535538,36079600,87.21014506744292,120.83833770000001
194,2005-05-26,130.610611,132.012009,129.279282,129.729736,129.729736,27066100,84.066764341551,122.3638641
195,2005-05-27,130.360367,133.158157,129.754761,133.133133,133.133133,24343800,86.31100974971584,124.20370400000002
196,2005-05-31,134.849854,139.33934,134.819824,138.773773,138.773773,44429100,89.06106724049914,126.51701729999999
197,2005-06-01,141.741745,146.591599,141.151154,144.14415,144.14415,70313000,90.92944716049821,129.2632644
198,2005-06-02,144.509506,145.035034,142.442444,144.094101,144.094101,35912200,90.7738411867965,131.7027046
199,2005-06-03,143.538544,144.7948,138.843842,140.270264,140.270264,37527000,79.57016329590965,133.7587601
200,2005-06-06,141.336334,147.022018,141.056061,145.615616,145.615616,45006700,82.77136098026445,136.2277291
201,2005-06-07,148.6987,149.944946,145.295288,146.706711,146.706711,48597300,83.34503127182352,138.11311500000002
202,2005-06-08,146.571579,146.741745,139.139145,139.919922,139.919922,51350300,68.14536148778612,139.2922944
203,2005-06-09,142.502502,144.394394,140.420425,143.298294,143.298294,32849300,70.98227207759905,140.56857
204,2005-06-10,143.638641,143.783783,140.150146,141.391388,141.391388,25367800,67.3369738680763,141.7347352
205,2005-06-13,140.050049,142.237244,138.398392,141.51651,141.51651,25580700,67.45507539464172,142.5730729
206,2005-06-14,139.434433,140.760757,139.014008,139.314316,139.314316,20163600,63.12862243520276,142.6271272
207,2005-06-15,137.637634,138.788788,133.848846,137.537537,137.537537,41724400,59.796247888575046,141.9664659
208,2005-06-16,137.267273,139.289291,136.671677,138.858856,138.858856,24899800,61.42693484642136,141.4429414
209,2005-06-17,139.639633,140.290283,138.088089,140.290283,140.290283,20847900,63.16976363582075,141.4449433
210,2005-06-20,138.183182,143.978973,136.001007,143.4935,143.4935,42007300,66.78627624060462,141.2327317
211,2005-06-21,144.179184,145.295288,142.627625,144.064072,144.064072,30234300,67.40033147725777,140.96846779999998
212,2005-06-22,144.97998,146.306305,144.479477,144.7948,144.7948,20927000,68.21091518784932,141.4559556
213,2005-06-23,144.14415,147.552551,143.393387,145.0,145.0,28084600,68.44817027229283,141.6261262
214,2005-06-24,145.595596,149.149155,144.934937,148.773773,148.773773,35506800,72.51141505945269,142.36436469999998
215,2005-06-27,149.599594,152.38739,147.077072,152.202209,152.202209,35570100,75.5872944831601,143.4329346
216,2005-06-28,153.293289,154.779785,151.151154,151.151154,151.151154,38034900,72.89436513041585,144.61661840000002
217,2005-06-29,151.401398,152.342346,146.221222,146.5065,146.5065,36560800,62.32703584796965,145.5135147
218,2005-06-30,147.317322,149.614609,145.665665,147.222229,147.222229,30158600,63.21206310457232,146.349852
219,2005-07-01,147.667664,148.268265,144.754761,145.770767,145.770767,18436700,60.12717515756001,146.8979004
220,2005-07-05,146.196198,148.138138,145.260254,148.003006,148.003006,14973000,63.10898368972198,147.348851
221,2005-07-06,148.798798,148.948944,145.835831,145.905899,145.905899,15984500,58.67000124618572,147.5330337
222,2005-07-07,144.839844,148.04805,144.399399,147.917923,147.917923,21322800,61.470184299768796,147.845346
223,2005-07-08,148.27327,148.898895,147.172165,148.26326,148.26326,14900200,61.94673335570801,148.171672
224,2005-07-11,148.348343,148.448456,145.655655,146.821823,146.821823,16763800,58.684099319532145,147.976477
225,2005-07-12,146.841843,147.347351,145.610611,146.036041,146.036041,11718000,56.924002824011616,147.3598602
226,2005-07-13,146.401398,149.769775,146.196198,149.579575,149.579575,22852900,62.40065902741963,147.2027023
227,2005-07-14,152.82283,153.528534,150.185181,150.595596,150.595596,21314000,63.82098378130346,147.6116119
228,2005-07-15,150.770767,151.851852,150.040039,150.745743,150.745743,16859900,64.03718580300459,147.9639633
229,2005-07-18,150.150146,151.101105,149.024017,149.919922,149.919922,12403100,61.848000091597015,148.3788788
230,2005-07-19,151.201202,155.330338,151.051056,155.105103,155.105103,25217500,69.01134383685852,149.08908850000003
231,2005-07-20,152.937943,156.461456,151.051056,156.156158,156.156158,28592100,70.23146281590132,150.1141144
232,2005-07-21,157.182175,159.059052,155.760757,157.127121,157.127121,39539200,71.35356384572691,151.0350342
233,2005-07-22,153.338333,154.779785,148.313309,151.351349,151.351349,46726800,57.47497521721233,151.34384310000002
234,2005-07-25,151.346344,151.796799,147.627625,148.073074,148.073074,19298200,51.36779693769344,151.4689682
235,2005-07-26,147.652649,149.149155,146.191193,148.193192,148.193192,19614100,51.57085302750049,151.68468330000002
236,2005-07-27,149.019012,149.264267,146.346344,148.613617,148.613617,14421300,52.321234667596734,151.5880875
237,2005-07-28,148.853851,148.853851,146.786789,146.896896,146.896896,11839300,48.98372121494673,151.21821749999998
238,2005-07-29,146.216217,146.566574,143.638641,144.024017,144.024017,16709800,43.93315851662142,150.5460449
239,2005-08-01,144.204208,146.396393,144.194199,145.950958,145.950958,11313400,47.8194253463347,150.1491485
240,2005-08-02,145.945953,149.909912,145.705704,149.744751,149.744751,14565800,54.50555498817336,149.6131133
241,2005-08-03,149.149155,150.01001,147.947952,148.798798,148.798798,11849300,52.69256305854378,148.8773773
242,2005-08-04,147.922928,149.649643,147.772766,149.014008,149.014008,10462500,53.0749800170049,148.066066
243,2005-08-05,148.898895,149.404404,145.800797,146.32132,146.32132,11867500,47.86177509816349,147.5630631
244,2005-08-08,146.946945,147.972977,145.390396,145.770767,145.770767,8954600,46.84854325482849,147.3328324
245,2005-08-09,146.126129,146.486481,144.399399,145.930923,145.930923,11547000,47.198724758642854,147.1066055
246,2005-08-10,145.795792,146.31131,142.582581,142.982986,142.982986,13744200,41.746677448111846,146.5435424
247,2005-08-11,143.088089,143.433426,140.450455,142.16716,142.16716,15014700,40.3573147327469,146.0705688
248,2005-08-12,141.821823,145.245239,140.960968,145.005005,145.005005,13158600,46.96882647876535,146.1686676
249,2005-08-15,145.045044,146.531525,142.027023,142.142136,142.142136,16333000,41.92029151999919,145.78778540000002
250,2005-08-16,142.582581,144.039032,141.811813,142.967972,142.967972,14204100,43.79698059007744,145.1101075
251,2005-08-17,142.897903,143.428421,142.142136,142.692688,142.692688,7758800,43.29478221987835,144.49949650000002
252,2005-08-18,138.093094,140.390396,137.637634,140.135132,140.135132,23721800,38.83896248108863,143.61160890000002
253,2005-08-19,140.635635,140.86586,139.949951,140.140137,140.140137,11074700,38.8522253147754,142.99349060000003
254,2005-08-22,140.760757,140.87587,136.811813,137.142136,137.142136,13612300,34.08431165577948,142.1306275
255,2005-08-23,138.218216,140.01001,137.197205,139.929932,139.929932,11631700,41.29832406102724,141.5305284
256,2005-08-24,138.92392,142.517517,138.363358,141.426422,141.426422,17169000,44.79128133010338,141.374872
257,2005-08-25,141.416412,142.142136,140.125122,141.436432,141.436432,8744400,44.81493558474499,141.3017992
258,2005-08-26,141.881882,142.652649,141.471466,141.931931,141.931931,7503000,46.047214062102285,140.99449180000002
259,2005-08-29,141.261261,144.704712,141.261261,144.36937,144.36937,11794100,51.75438420777057,141.2172152
260,2005-08-30,143.838837,144.899902,143.083084,143.778778,143.778778,9574400,50.3642155073056,141.2982958
261,2005-08-31,144.259262,144.394394,142.322327,143.143143,143.143143,10057900,48.84355403002947,141.3433413
262,2005-09-01,143.098099,143.89389,142.642639,143.268265,143.268265,5478700,49.16890380033379,141.6566546
263,2005-09-02,143.398392,145.140137,143.363358,144.36937,144.36937,6862100,52.05852723981895,142.0795779
264,2005-09-06,144.644638,144.839844,143.543549,143.6987,143.6987,8416100,50.187117616631895,142.7352343
265,2005-09-07,143.088089,147.897903,142.782776,147.582581,147.582581,14984000,59.30955924323557,143.5004992
266,2005-09-08,147.562561,149.789795,146.826828,147.84285,147.84285,13213300,59.84032249845177,144.142142
267,2005-09-09,148.788788,149.699707,148.428421,149.694702,149.694702,8772200,63.48949817886532,144.96796899999998
