,Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA
32,2012-07-05,31.32,31.629999,31.02,31.469999,31.469999,10032100,50.65755843111222,31.8179999
33,2012-07-06,31.440001,31.9,31.26,31.73,31.73,10945600,52.027462042512084,31.8069999
34,2012-07-09,32.099998,32.880001,31.99,32.169998,32.169998,17785200,54.337856009038624,31.7189998
35,2012-07-10,32.43,32.48,31.16,31.469999,31.469999,14269500,50.196010033431875,31.659999600000003
36,2012-07-11,31.48,31.559999,30.549999,30.969999,30.969999,13030300,47.415835132513315,31.4469997
37,2012-07-12,30.700001,31.4,30.6,30.809999,30.809999,11300700,46.52775996413877,31.304999600000002
38,2012-07-13,31.040001,31.07,30.559999,30.719999,30.719999,8108300,46.005789390899984,31.2409994
39,2012-07-16,30.5,30.5,28.209999,28.25,28.25,24672100,34.55008205560851,30.955999399999996
40,2012-07-17,28.48,28.59,27.15,28.09,28.09,30438600,33.96017013940752,30.687999400000002
41,2012-07-18,28.309999,29.290001,28.15,29.110001,29.110001,16841800,40.88916841491989,30.478999400000003
42,2012-07-19,29.41,29.5,28.629999,29.0,29.0,13685100,40.39690974863314,30.2319995
43,2012-07-20,29.0,29.469999,28.719999,28.76,28.76,11869100,39.2856431728274,29.934999500000004
44,2012-07-23,28.120001,29.0,28.01,28.75,28.75,12390700,39.23721013943544,29.5929997
45,2012-07-24,28.82,29.450001,28.1,28.450001,28.450001,11539800,37.734248160898176,29.290999900000003
46,2012-07-25,28.389999,29.49,28.08,29.34,29.34,17230200,44.52338027009215,29.128000000000004
47,2012-07-26,27.75,28.23,26.73,26.85,26.85,64597400,33.51356249714355,28.7320001
48,2012-07-27,23.190001,24.540001,22.280001,23.709999,23.709999,123102300,25.088373803615962,28.031000100000007
49,2012-07-30,24.0,24.040001,23.030001,23.15,23.15,29285900,23.932807583231725,27.5210001
50,2012-07-31,23.370001,23.370001,21.610001,21.709999,21.709999,56179400,21.22548406876582,26.883
51,2012-08-01,21.5,21.58,20.84,20.879999,20.879999,44604400,19.83286617934051,26.059999800000003
52,2012-08-02,20.77,20.84,19.82,20.040001,20.040001,56374500,18.509289924095405,25.1639999
53,2012-08-03,20.360001,22.16,19.9,21.09,21.09,80647000,25.226749521098338,24.3969999
54,2012-08-06,21.389999,22.15,21.299999,21.92,21.92,27778900,30.129762793456596,23.713999899999997
55,2012-08-07,22.200001,22.450001,20.5,20.719999,20.719999,36782900,27.33862267898121,22.9409997
56,2012-08-08,20.709999,21.15,20.219999,20.719999,20.719999,29537400,27.338622678981206,22.0789996
57,2012-08-09,20.75,21.17,20.610001,21.01,21.01,15610700,29.17746564956243,21.494999600000003
58,2012-08-10,21.41,21.82,21.129999,21.809999,21.809999,25794700,34.12974351792792,21.304999600000002
59,2012-08-13,22.15,22.450001,21.4,21.6,21.6,24973100,33.46817020831869,21.1499996
60,2012-08-14,21.41,21.6,20.25,20.379999,20.379999,39308800,29.84830597212484,21.016999600000002
61,2012-08-15,20.639999,21.41,20.4,21.200001,21.200001,47861100,34.94164733577079,21.0489998
62,2012-08-16,20.440001,20.48,19.690001,19.870001,19.870001,157565300,31.009090061533843,21.0319998
63,2012-08-17,20.01,20.08,19.0,19.049999,19.049999,129293400,28.852982850676554,20.8279997
64,2012-08-20,19.049999,20.129999,18.75,20.01,20.01,101186600,34.58733828236201,20.6369997
65,2012-08-21,19.58,19.98,19.09,19.16,19.16,70640600,32.11890936828818,20.4809998
66,2012-08-22,19.360001,19.530001,18.959999,19.440001,19.440001,49892200,33.79508324259654,20.353
67,2012-08-23,19.5,19.73,19.360001,19.440001,19.440001,32813700,33.79508324259653,20.1960001
68,2012-08-24,19.52,19.68,19.25,19.41,19.41,29622200,33.6917027181199,19.9560002
69,2012-08-27,19.49,19.530001,19.1,19.15,19.15,20704000,32.75650158652007,19.711000199999997
70,2012-08-28,19.1,19.379999,18.950001,19.34,19.34,25417000,34.19401658187534,19.6070003
71,2012-08-29,19.32,19.379999,19.07,19.1,19.1,16124700,33.22773187701478,19.3970002
72,2012-08-30,19.27,19.450001,19.059999,19.09,19.09,30647500,33.185651581784164,19.3190001
73,2012-08-31,18.68,18.700001,18.030001,18.059999,18.059999,58764200,29.098085175263673,19.2200001
74,2012-09-04,18.08,18.27,17.549999,17.73,17.73,46622400,27.911871071663207,18.992000100000002
75,2012-09-05,18.27,18.75,18.18,18.58,18.58,60781800,35.23550520093255,18.9340001
76,2012-09-06,18.74,19.26,18.719999,18.959999,18.959999,46066500,38.25552108828892,18.8859999
77,2012-09-07,19.1,19.42,18.780001,18.98,18.98,36371700,38.41829241831317,18.8399998
78,2012-09-10,19.059999,19.200001,18.549999,18.809999,18.809999,24797800,37.51308722107911,18.779999699999998
79,2012-09-11,18.92,19.58,18.85,19.43,19.43,50508200,42.805891929965,18.807999700000003
80,2012-09-12,20.76,21.16,20.280001,20.93,20.93,121584000,53.14603801957192,18.966999700000002
81,2012-09-13,20.959999,21.48,20.610001,20.709999,20.709999,65041600,51.670547162453545,19.1279996
82,2012-09-14,21.129999,22.08,20.9,22.0,22.0,72819800,58.87952693017646,19.4189996
83,2012-09-17,22.67,22.75,21.5,21.52,21.52,50667600,55.55867377161892,19.7649997
84,2012-09-18,21.6,21.98,21.370001,21.870001,21.870001,36760500,57.44346956989677,20.1789998
85,2012-09-19,21.99,23.370001,21.77,23.290001,23.290001,78782800,64.09647821072762,20.6499999
86,2012-09-20,23.02,23.24,22.540001,22.59,22.59,57248900,59.184516449370975,21.012999999999998
87,2012-09-21,22.969999,23.24,22.6,22.860001,22.860001,51218100,60.44369669938442,21.401000099999997
88,2012-09-24,21.780001,21.98,20.360001,20.790001,20.790001,79106500,48.17329082548098,21.5990003
89,2012-09-25,21.200001,21.209999,20.219999,20.280001,20.280001,46291700,45.71114094782903,21.6840004
90,2012-09-26,20.15,20.780001,19.799999,20.620001,20.620001,38271900,47.63273432604044,21.6530005
91,2012-09-27,20.99,21.0,20.16,20.32,20.32,30215900,46.08278339191572,21.6140006
92,2012-09-28,20.57,21.950001,20.5,21.66,21.66,65486000,53.37991643638943,21.580000599999998
93,2012-10-01,22.08,22.59,21.73,21.99,21.99,51262700,54.99530300365441,21.6270006
94,2012-10-02,22.08,22.49,21.82,22.27,22.27,29341400,56.37649098650295,21.667000499999997
95,2012-10-03,22.299999,22.49,21.799999,21.83,21.83,32000100,53.5930455332149,21.5210004
96,2012-10-04,22.32,22.4,21.41,21.950001,21.950001,46892100,54.256379266281776,21.4570005
97,2012-10-05,21.49,21.629999,20.879999,20.91,20.91,40529300,47.87011272446884,21.262000399999998
98,2012-10-08,20.4,20.75,20.16,20.4,20.4,32236700,45.068607269610204,21.2230003
99,2012-10-09,20.389999,20.549999,19.969999,20.23,20.23,27161800,44.141275101321774,21.2180002
100,2012-10-10,19.93,19.940001,19.450001,19.639999,19.639999,39321800,40.98904779381824,21.119999999999997
101,2012-10-11,19.879999,19.959999,19.610001,19.75,19.75,21817300,41.823210884299414,21.063
102,2012-10-12,19.75,19.799999,19.48,19.52,19.52,18809400,40.533051016395,20.849
103,2012-10-15,19.68,19.879999,19.49,19.52,19.52,20189700,40.53305101639501,20.601999999999997
104,2012-10-16,19.68,19.690001,19.299999,19.48,19.48,21834700,40.28241517270811,20.323
105,2012-10-17,19.5,20.48,19.370001,19.879999,19.879999,44074500,44.010808149589145,20.1279999
106,2012-10-18,19.700001,19.790001,18.889999,18.98,18.98,52157400,38.22765251073109,19.8309998
107,2012-10-19,19.0,19.059999,18.799999,19.0,19.0,34835000,38.42129859310592,19.6399998
108,2012-10-22,19.200001,19.43,19.049999,19.32,19.32,32447300,41.57704981630984,19.5319998
109,2012-10-23,19.25,19.799999,19.1,19.5,19.5,78381200,43.336130154971585,19.458999799999997
110,2012-10-24,24.129999,24.25,22.85,23.23,23.23,228949900,66.10868073878045,19.8179999
111,2012-10-25,23.290001,23.309999,22.469999,22.559999,22.559999,76142000,61.33997686511336,20.0989998
112,2012-10-26,22.4,22.879999,21.879999,21.940001,21.940001,73175800,57.22623921958609,20.3409999
113,2012-10-31,20.82,21.5,20.73,21.110001,21.110001,99378200,52.181041259510664,20.5
114,2012-11-01,21.08,21.440001,21.01,21.209999,21.209999,37713900,52.721847146999636,20.6729999
115,2012-11-02,21.26,21.690001,21.07,21.18,21.18,38344400,52.5299148151683,20.803
116,2012-11-05,21.1,21.48,20.92,21.25,21.25,31806700,52.96024176809024,21.03
117,2012-11-06,21.24,21.370001,20.99,21.17,21.17,29062700,52.375873737588186,21.247
118,2012-11-07,20.85,20.950001,20.370001,20.469999,20.469999,33396800,47.442979522055026,21.3619999
119,2012-11-08,20.52,20.73,19.98,19.99,19.99,34254600,44.3578900952337,21.4109999
120,2012-11-09,19.959999,20.0,19.129999,19.209999,19.209999,42295500,39.82578795657108,21.008999799999998
121,2012-11-12,19.15,20.17,18.870001,20.07,20.07,67349200,46.33606945286746,20.7599999
122,2012-11-13,19.610001,20.110001,19.559999,19.860001,19.860001,71775100,45.054246511834364,20.5519999
123,2012-11-14,20.1,22.5,19.93,22.360001,22.360001,229751000,59.43955122717395,20.676999900000002
124,2012-11-15,22.34,22.5,21.65,22.17,22.17,78857700,58.19258935096788,20.773000000000003
125,2012-11-16,22.25,23.93,22.18,23.559999,23.559999,107182200,64.12244096885651,21.010999899999998
126,2012-11-19,23.959999,24.120001,22.82,22.92,22.92,85021300,59.909043476251846,21.1779999
127,2012-11-20,22.73,23.9,22.700001,23.1,23.1,46655300,60.69137023372708,21.3709999
128,2012-11-21,23.219999,24.530001,23.049999,24.32,24.32,89862400,65.592210501309,21.756
129,2012-11-23,24.58,24.68,23.879999,24.0,24.0,29520900,63.36080668529645,22.157
130,2012-11-26,24.940001,26.09,24.809999,25.940001,25.940001,123865000,70.01965584486467,22.8300002
131,2012-11-27,26.040001,26.5,25.459999,26.15,26.15,85760600,70.64164799462391,23.438000199999998
132,2012-11-28,25.940001,26.49,25.75,26.360001,26.360001,49205600,71.28325965830702,24.088000200000003
133,2012-11-29,26.5,27.52,26.16,27.32,27.32,88759700,74.07278636891684,24.5840001
134,2012-11-30,27.26,28.0,26.76,28.0,28.0,127049600,75.86145268555155,25.167000100000003
135,2012-12-03,28.0,28.879999,26.98,27.040001,27.040001,123526100,68.65994415205843,25.515000300000004
136,2012-12-04,27.059999,27.76,26.68,27.459999,27.459999,72869200,70.00166036488454,25.9690002
137,2012-12-05,27.75,27.9,27.26,27.709999,27.709999,58976300,70.8029281277578,26.4300001
138,2012-12-06,27.68,27.75,26.82,26.969999,26.969999,46001500,65.2474624006021,26.695
139,2012-12-07,27.07,27.780001,26.84,27.49,27.49,51751900,67.1953411603702,27.044
140,2012-12-10,27.17,28.17,27.1,27.84,27.84,50608500,68.47609016105739,27.233999900000004
141,2012-12-11,28.07,28.24,27.66,27.98,27.98,77099100,68.99748898269931,27.4169999
142,2012-12-12,28.0,28.139999,27.370001,27.58,27.58,46704200,65.65613914491068,27.5389998
143,2012-12-13,27.59,28.75,27.43,28.24,28.24,81051600,68.37731167338468,27.6309998
144,2012-12-14,28.18,28.33,26.76,26.809999,26.809999,91631600,57.7083385325203,27.5119997
145,2012-12-17,26.77,27.0,26.32,26.75,26.75,57742500,57.304330133189076,27.4829996
146,2012-12-18,26.959999,27.91,26.9,27.709999,27.709999,60512900,61.900372325271306,27.507999599999998
147,2012-12-19,27.83,28.219999,26.950001,27.41,27.41,61390300,59.736297917144725,27.477999699999998
148,2012-12-20,27.49,27.6,27.129999,27.360001,27.360001,35574800,59.36379747092253,27.516999899999995
149,2012-12-21,26.66,27.01,26.120001,26.26,26.26,54555200,51.72223418202136,27.3939999
150,2012-12-24,26.5,26.959999,26.200001,26.93,26.93,28230100,55.481216112039526,27.302999900000003
151,2012-12-26,27.030001,27.18,26.379999,26.51,26.51,33175400,52.71057666729553,27.1559999
152,2012-12-27,26.549999,26.799999,25.52,26.049999,26.049999,43481700,49.77853383386906,27.002999799999998
153,2012-12-28,25.48,26.110001,25.15,25.91,25.91,56574800,48.887244028370276,26.7699998
154,2012-12-31,26.200001,26.99,26.110001,26.620001,26.620001,60374500,53.440326096387516,26.750999999999998
155,2013-01-02,27.440001,28.18,27.42,28.0,28.0,69846400,60.75741429574343,26.875999999999998
156,2013-01-03,27.879999,28.469999,27.59,27.77,27.77,63140600,59.09062504263853,26.8820001
157,2013-01-04,28.01,28.93,27.83,28.76,28.76,72715400,63.706012221194776,27.0170001
158,2013-01-07,28.690001,29.790001,28.65,29.42,29.42,83781800,66.42550672986312,27.223000000000003
159,2013-01-08,29.51,29.6,28.860001,29.059999,29.059999,45871300,63.62506715543581,27.502999900000002
160,2013-01-09,29.67,30.6,29.49,30.59,30.59,104787700,69.50863638592008,27.8689999
161,2013-01-10,30.6,31.450001,30.280001,31.299999,31.299999,95316400,71.78901822660934,28.347999800000004
162,2013-01-11,31.280001,31.959999,31.1,31.719999,31.719999,89598000,73.0719734252282,28.914999799999997
163,2013-01-14,32.080002,32.209999,30.620001,30.950001,30.950001,98892800,67.0515491677387,29.4189999
164,2013-01-15,30.639999,31.709999,29.879999,30.1,30.1,173242600,61.069936944747845,29.7669998
165,2013-01-16,30.209999,30.35,29.530001,29.85,29.85,75332700,59.39174820341814,29.9519998
166,2013-01-17,30.08,30.42,30.030001,30.139999,30.139999,40256700,60.73950124037438,30.1889997
167,2013-01-18,30.309999,30.440001,29.27,29.66,29.66,49631500,57.34688767469805,30.278999700000004
168,2013-01-22,29.75,30.889999,29.74,30.73,30.73,55243300,62.38995897652496,30.409999699999997
169,2013-01-23,31.1,31.5,30.799999,30.82,30.82,48899800,62.78849268409079,30.585999799999996
170,2013-01-24,31.27,31.49,30.809999,31.08,31.08,43845100,63.976085806187825,30.634999800000003
171,2013-01-25,31.41,31.93,31.129999,31.540001,31.540001,54363600,66.04106008851386,30.659
172,2013-01-28,31.879999,32.509998,31.809999,32.470001,32.470001,59682500,69.80904731133178,30.734000200000004
173,2013-01-29,32.0,32.07,30.709999,30.790001,30.790001,72976500,57.41550385662262,30.7180002
174,2013-01-30,30.98,31.49,30.879999,31.24,31.24,87682100,59.49009244692507,30.832000200000003
175,2013-01-31,29.15,31.469999,28.74,30.98,30.98,190744900,57.739832813465036,30.9450002
176,2013-02-01,31.01,31.02,29.629999,29.73,29.73,85856700,50.107124562827835,30.9040003
177,2013-02-04,29.059999,29.200001,28.01,28.110001,28.110001,92362200,42.30240024659825,30.7490004
178,2013-02-05,28.26,28.959999,28.040001,28.639999,28.639999,47948200,45.30403301929272,30.540000300000003
179,2013-02-06,28.74,29.290001,28.66,29.049999,29.049999,38375900,47.57611162015403,30.363000200000005
180,2013-02-07,29.110001,29.15,28.27,28.65,28.65,34540100,45.5865187885744,30.1200002
181,2013-02-08,28.889999,29.17,28.51,28.549999,28.549999,37708800,45.078968182523205,29.821000000000005
182,2013-02-11,28.610001,28.68,28.040001,28.26,28.26,37361800,43.5641887695185,29.3999999
183,2013-02-12,27.67,28.16,27.1,27.370001,27.370001,93498700,39.20961450622526,29.0579999
184,2013-02-13,27.360001,28.32,27.309999,27.91,27.91,50164000,42.936633291316106,28.7249999
185,2013-02-14,28.02,28.629999,28.01,28.5,28.5,35615800,46.77615122316982,28.4769999
186,2013-02-15,28.52,28.75,28.09,28.32,28.32,33109300,45.764448955862456,28.3359999
187,2013-02-19,28.23,29.08,28.120001,28.93,28.93,49396400,49.73233307702551,28.4179998
188,2013-02-20,28.92,29.049999,28.33,28.459999,28.459999,42098200,46.88608639583339,28.3999998
189,2013-02-21,28.280001,28.549999,27.15,27.280001,27.280001,49642300,40.603175801992855,28.223000000000003
190,2013-02-22,27.620001,27.629999,26.82,27.129999,27.129999,36350200,39.871729526907046,28.070999899999997
191,2013-02-25,27.16,27.639999,27.15,27.27,27.27,34652000,40.94109604804807,27.943
192,2013-02-26,27.360001,27.459999,26.700001,27.389999,27.389999,31611700,41.894973855733056,27.8559999
193,2013-02-27,27.34,27.34,26.629999,26.870001,26.870001,44319700,38.95854916619055,27.8059999
194,2013-02-28,26.84,27.299999,26.34,27.25,27.25,83027800,42.149565535062315,27.739999899999997
195,2013-03-01,27.049999,28.120001,26.809999,27.780001,27.780001,54064800,46.361303275482506,27.668
196,2013-03-04,27.76,28.059999,27.440001,27.719999,27.719999,32400700,45.95341035856701,27.6079999
197,2013-03-05,27.879999,28.18,27.209999,27.52,27.52,40622200,44.54654877224213,27.4669999
198,2013-03-06,28.1,28.129999,27.35,27.450001,27.450001,33532600,44.03837342926066,27.3660001
199,2013-03-07,27.57,28.68,27.469999,28.58,28.58,74540200,53.300000839637505,27.496
200,2013-03-08,28.43,28.469999,27.73,27.959999,27.959999,44198900,48.55207640256556,27.578999999999997
201,2013-03-11,28.01,28.639999,27.83,28.139999,28.139999,35642100,49.94612866040502,27.665999900000003
202,2013-03-12,28.1,28.32,27.6,27.83,27.83,27569600,47.556169184653065,27.709999999999997
203,2013-03-13,27.620001,27.65,26.92,27.08,27.08,39619500,42.2844200239862,27.7309999
204,2013-03-14,27.1,27.43,26.83,27.040001,27.040001,27646400,42.016907259092626,27.709999999999997
205,2013-03-15,27.030001,27.059999,26.559999,26.65,26.65,31597400,39.39958584331197,27.596999900000004
206,2013-03-18,26.370001,26.790001,25.780001,26.49,26.49,26653700,38.34429379524381,27.473999999999997
207,2013-03-19,26.530001,26.9,26.209999,26.549999,26.549999,25254200,39.00406087830084,27.376999899999998
208,2013-03-20,26.68,26.690001,25.780001,25.860001,25.860001,44006500,34.439836820789715,27.217999899999995
209,2013-03-21,25.66,26.110001,25.559999,25.74,25.74,24336100,33.701211219681355,26.933999899999996
210,2013-03-22,25.799999,26.01,25.629999,25.73,25.73,18456300,33.63647109730977,26.711000000000002
211,2013-03-25,25.75,25.799999,25.08,25.129999,25.129999,39199000,29.92231726513027,26.410000000000004
212,2013-03-26,25.08,25.48,25.030001,25.209999,25.209999,26957200,31.016072324261096,26.147999899999995
213,2013-03-27,25.0,26.280001,24.719999,26.09,26.09,52297400,41.78041071066109,26.048999900000002
214,2013-03-28,26.09,26.17,25.52,25.58,25.58,28585700,38.07255254890742,25.902999799999996
215,2013-04-01,25.629999,25.889999,25.280001,25.530001,25.530001,22249300,37.71913512302611,25.790999900000003
216,2013-04-02,25.77,26.120001,25.299999,25.42,25.42,35153300,36.90740900400767,25.683999899999996
217,2013-04-03,25.83,26.389999,25.700001,26.25,26.25,48195200,46.298211132691414,25.654000000000003
218,2013-04-04,26.620001,27.23,26.110001,27.07,27.07,82016800,53.63980016165874,25.7749999
219,2013-04-05,26.860001,27.799999,26.610001,27.389999,27.389999,64566600,56.158663219208506,25.9399998
220,2013-04-08,27.190001,27.200001,26.629999,26.85,26.85,27256000,51.11192779900053,26.051999799999997
221,2013-04-09,26.58,26.889999,26.42,26.59,26.59,21311100,48.83629812842018,26.197999900000003
222,2013-04-10,27.01,27.84,26.9,27.57,27.57,45949400,56.66753151372396,26.433999999999997
223,2013-04-11,27.48,28.1,27.25,28.02,28.02,33368500,59.71658869682555,26.627
224,2013-04-12,28.0,28.0,27.24,27.4,27.4,28697400,54.07133938964554,26.809000000000005
225,2013-04-15,27.16,27.48,26.360001,26.52,26.52,30275400,47.24456355173785,26.9079999
226,2013-04-16,26.809999,27.110001,26.4,26.92,26.92,27365900,50.31523770962888,27.0579999
227,2013-04-17,26.65,27.200001,26.389999,26.629999,26.629999,26440600,48.1280359807337,27.095999799999998
228,2013-04-18,26.82,26.82,25.15,25.690001,25.690001,39059000,41.7872230524658,26.957999899999997
229,2013-04-19,25.620001,25.959999,25.33,25.73,25.73,20380900,42.13657072754884,26.792
230,2013-04-22,25.809999,26.360001,25.700001,25.969999,25.969999,25687600,44.296631550703125,26.703999899999996
231,2013-04-23,26.219999,26.33,25.77,25.98,25.98,25191500,44.3897927356753,26.6429999
232,2013-04-24,25.93,26.4,25.799999,26.110001,26.110001,19729900,45.661963571841184,26.496999999999996
233,2013-04-25,26.07,26.4,26.0,26.139999,26.139999,17150000,45.96912256343781,26.308999900000003
234,2013-04-26,26.6,27.620001,26.6,26.85,26.85,33018000,52.77360956447905,26.253999900000004
235,2013-04-29,27.16,27.41,26.860001,26.98,26.98,29201100,53.917947404243584,26.2999999
236,2013-04-30,27.129999,27.85,27.01,27.77,27.77,36245700,60.225271557322905,26.384999900000004
237,2013-05-01,27.85,27.92,27.309999,27.43,27.43,64567600,56.632609101769006,26.465000000000003
238,2013-05-02,28.01,29.02,27.98,28.969999,28.969999,104257000,66.40739994113089,26.7929998
239,2013-05-03,29.040001,29.07,28.15,28.309999,28.309999,58506400,60.15007730353274,27.0509997
240,2013-05-06,28.33,28.459999,27.48,27.57,27.57,43939400,54.00562790006736,27.210999800000003
241,2013-05-07,27.549999,27.85,26.85,26.889999,26.889999,41259100,49.0474063244055,27.3019997
242,2013-05-08,26.879999,27.299999,26.65,27.120001,27.120001,34654900,50.69622841810998,27.4029997
243,2013-05-09,27.08,27.549999,26.85,27.040001,27.040001,33457200,50.08908173053464,27.4929999
244,2013-05-10,27.139999,27.299999,26.57,26.68,26.68,30847100,47.341453497471086,27.475999899999998
245,2013-05-13,26.6,27.33,26.530001,26.82,26.82,29068800,48.52402788625486,27.459999899999996
246,2013-05-14,26.889999,27.280001,26.82,27.07,27.07,24930300,50.655101811870445,27.389999900000003
247,2013-05-15,26.92,26.99,26.4,26.6,26.6,30299800,46.737652495942456,27.3069999
248,2013-05-16,26.48,26.549999,25.9,26.129999,26.129999,35499100,43.14438091426411,27.022999900000002
249,2013-05-17,26.4,26.6,26.200001,26.25,26.25,29462700,44.32139659122791,26.817
250,2013-05-20,26.18,26.190001,25.690001,25.76,25.76,42402900,40.62328671279142,26.636000000000003
251,2013-05-21,25.870001,26.08,25.59,25.66,25.66,26261300,39.89174679175996,26.5130001
252,2013-05-22,25.65,25.85,24.92,25.16,25.16,45314500,36.365540561775944,26.317
253,2013-05-23,24.799999,25.530001,24.77,25.059999,25.059999,37663100,35.68611336477065,26.1189998
254,2013-05-24,24.969999,24.969999,24.08,24.309999,24.309999,58727900,31.007087382528375,25.8819997
255,2013-05-28,24.540001,24.540001,23.92,24.1,24.1,50079700,29.827804118993054,25.609999700000003
256,2013-05-29,23.790001,23.809999,23.26,23.32,23.32,64237800,25.88923525554383,25.2349997
257,2013-05-30,24.129999,24.780001,23.93,24.549999,24.549999,60733200,39.46383172113775,25.029999600000004
258,2013-05-31,24.629999,24.950001,24.27,24.35,24.35,35925000,38.23740448206958,24.8519997
259,2013-06-03,24.27,24.32,23.709999,23.85,23.85,35733800,35.28510246306205,24.6119997
260,2013-06-04,23.889999,23.93,23.32,23.52,23.52,34760800,33.44945193473815,24.3879997
261,2013-06-05,23.35,23.709999,22.790001,22.9,22.9,53819700,30.263891657268086,24.111999700000002
262,2013-06-06,22.99,23.09,22.67,22.969999,22.969999,31260700,31.06214258513512,23.892999600000003
263,2013-06-07,23.030001,23.4,22.860001,23.290001,23.290001,38699200,34.739835224748376,23.7159998
264,2013-06-10,24.059999,24.6,23.99,24.33,24.33,58393000,45.00778576946756,23.717999900000002
265,2013-06-11,24.030001,24.35,24.0,24.030001,24.030001,29885900,42.91043951945229,23.711000000000002
266,2013-06-12,24.16,24.26,23.58,23.77,23.77,26445800,41.12191178942551,23.756
267,2013-06-13,23.719999,23.83,23.27,23.73,23.73,31189300,40.83988724533157,23.6740001
268,2013-06-14,23.559999,23.889999,23.26,23.629999,23.629999,30677100,40.09946204748298,23.602
269,2013-06-17,23.91,24.25,23.75,24.02,24.02,33664500,44.33786802487271,23.619
270,2013-06-18,24.09,24.690001,24.08,24.209999,24.209999,36709100,46.330245916862175,23.6879999
271,2013-06-19,24.200001,25.190001,24.1,24.309999,24.309999,31790600,47.39746099510297,23.8289998
272,2013-06-20,24.280001,24.75,23.65,23.9,23.9,42765600,43.571890318979285,23.9219999
273,2013-06-21,24.59,24.700001,24.049999,24.530001,24.530001,45833900,50.220553604600354,24.0459999
274,2013-06-24,23.950001,24.110001,23.379999,23.940001,23.940001,40626000,44.88658056906818,24.006999999999998
275,2013-06-25,24.139999,24.43,24.040001,24.25,24.25,24713200,48.011029986260574,24.0289999
276,2013-06-26,24.51,24.65,23.99,24.16,24.16,29890300,47.17486172871497,24.0679999
277,2013-06-27,24.24,24.84,24.209999,24.66,24.66,34694100,52.15977956279636,24.1609999
278,2013-06-28,24.68,24.98,24.42,24.879999,24.879999,96778900,54.207393656811306,24.2859999
279,2013-07-01,24.969999,25.059999,24.620001,24.809999,24.809999,20582200,53.42386966921755,24.3649998
280,2013-07-02,24.700001,24.77,24.299999,24.41,24.41,18394100,49.0600452902959,24.3849999
281,2013-07-03,24.219999,24.709999,24.15,24.52,24.52,10404400,50.263218256742135,24.406
