,Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA
4241,2019-03-29,357.160004,358.25,353.709991,356.559998,356.559998,4705600,49.271110716796926,362.7059997
4242,2019-04-01,359.0,368.329987,358.51001,366.959991,366.959991,7036100,55.841526395998685,363.0579986
4243,2019-04-02,366.25,368.420013,362.220001,367.720001,367.720001,5158700,56.28709857816981,363.9519988
4244,2019-04-03,369.26001,373.410004,366.190002,369.75,369.75,5368900,57.52005896116099,363.40499869999996
4245,2019-04-04,370.070007,372.049988,362.399994,367.880005,367.880005,4627300,55.95437941932684,362.4059997
4246,2019-04-05,369.0,369.799988,364.660004,365.48999,365.48999,3905500,53.9337393942069,362.8539977
4247,2019-04-08,365.109985,365.940002,359.929993,361.410004,361.410004,4653800,50.576035598247174,362.371997
4248,2019-04-09,360.540009,366.73999,359.0,364.709991,364.709991,5439200,53.11831512587684,362.845996
4249,2019-04-10,365.790009,368.850006,362.25,363.920013,363.920013,4545600,52.42313687290424,363.9009978
4250,2019-04-11,365.0,370.119995,360.809998,367.649994,367.649994,6526900,55.391684470604,365.20499870000003
4251,2019-04-12,360.690002,361.75,349.359985,351.140015,351.140015,15646200,42.69365944741988,364.6630004
4252,2019-04-15,350.709991,352.209991,342.269989,348.869995,348.869995,8842300,41.292053493672,362.8540008
4253,2019-04-16,355.0,364.480011,352.720001,359.459991,359.459991,18740200,49.604109676910205,362.0279998
4254,2019-04-17,365.049988,368.76001,350.600006,354.73999,354.73999,18054100,46.447608768948946,360.5269988
4255,2019-04-18,355.0,360.410004,351.640015,360.350006,360.350006,8353200,50.48096966992145,359.77399890000004
4256,2019-04-22,359.700012,377.690002,359.0,377.339996,377.339996,11980500,60.24616534252557,360.9589995
4257,2019-04-23,375.450012,384.799988,374.709991,381.890015,381.890015,10089800,62.38545411309003,363.00700059999997
4258,2019-04-24,381.070007,381.899994,373.269989,374.230011,374.230011,6541900,56.83990917065196,363.95900259999996
4259,2019-04-25,374.48999,374.76001,365.700012,368.329987,368.329987,6255500,52.93665486068118,364.4
4260,2019-04-26,368.350006,375.140015,366.23999,374.850006,374.850006,5621900,56.49230721578741,365.1200012
4261,2019-04-29,373.679993,374.579987,369.119995,371.829987,371.829987,3821700,54.440647737014174,367.1889984
4262,2019-04-30,369.559998,374.5,368.350006,370.540009,370.540009,3870100,53.54610485430757,369.35599979999995
4263,2019-05-01,374.0,385.98999,373.170013,378.809998,378.809998,9257300,58.27912742371302,371.2910005
4264,2019-05-02,378.0,383.5,374.51001,379.059998,379.059998,5398200,58.41705510741992,373.7230013
4265,2019-05-03,381.529999,385.029999,378.269989,385.029999,385.029999,5130300,61.67538421546353,376.1910006
4266,2019-05-06,377.690002,381.350006,376.0,378.670013,378.670013,5793100,56.58825846644915,376.32400229999996
4267,2019-05-07,377.0,379.910004,365.809998,370.459991,370.459991,6974900,50.76702318853986,375.1809999
4268,2019-05-08,367.920013,369.0,361.359985,364.369995,364.369995,6572000,46.911974179701176,374.19499830000007
4269,2019-05-09,360.899994,364.200012,352.75,362.75,362.75,5882600,45.913200424485,373.6369996
4270,2019-05-10,361.619995,365.26001,353.059998,361.040009,361.040009,5657100,44.82827405631397,372.2559999
4271,2019-05-13,352.290009,354.26001,343.100006,345.26001,345.26001,8026700,36.303084339221556,369.5990022
4272,2019-05-14,348.709991,349.950012,342.5,345.609985,345.609985,5353000,36.591100583948354,367.1059998
4273,2019-05-15,343.339996,356.5,341.390015,354.98999,354.98999,6340100,43.911326438303846,364.723999
4274,2019-05-16,356.369995,364.0,353.940002,359.309998,359.309998,6441500,46.94895305154985,362.748999
4275,2019-05-17,356.390015,359.619995,353.790009,354.450012,354.450012,4725400,44.05813674009515,359.6910003
4276,2019-05-20,351.230011,352.420013,345.399994,348.109985,348.109985,4621500,40.55037392182039,356.6349975
4277,2019-05-21,350.950012,356.429993,349.929993,354.269989,354.269989,4026400,45.12206061475198,355.0159973
4278,2019-05-22,358.01001,370.459991,357.299988,359.730011,359.730011,6229400,48.874896834492674,354.5519989
4279,2019-05-23,355.5,357.420013,347.700012,352.209991,352.209991,5630400,44.37399414090535,353.497998
4280,2019-05-24,355.410004,359.440002,353.790009,354.390015,354.390015,3831000,45.92855840893415,352.8329986
4281,2019-05-28,354.390015,361.200012,353.649994,355.059998,355.059998,4717100,46.42410832111962,353.8129974
4282,2019-05-29,353.600006,353.850006,345.899994,349.190002,349.190002,5658900,42.72920583086679,354.1709991
4283,2019-05-30,350.549988,354.209991,348.299988,351.850006,351.850006,4008000,44.87048242893565,353.85700069999996
4284,2019-05-31,347.220001,349.339996,342.920013,343.279999,343.279999,5023400,39.71806314062967,352.2540008
4285,2019-06-03,343.559998,347.660004,332.649994,336.630005,336.630005,7849600,36.24054109420616,350.4720001
4286,2019-06-04,345.0,353.609985,343.25,353.399994,353.399994,7891600,48.488921832198336,351.001001
4287,2019-06-05,354.380005,357.880005,348.709991,355.730011,355.730011,5020100,49.92817911399943,351.14700320000003
4288,2019-06-06,354.839996,358.209991,352.089996,357.130005,357.130005,3710000,50.817382688641686,350.8870026
4289,2019-06-07,357.390015,365.149994,355.690002,360.869995,360.869995,4777300,53.207991165811094,351.753003
4290,2019-06-10,363.649994,367.100006,349.290009,352.01001,352.01001,7810300,47.33780151956308,351.5150025
4291,2019-06-11,355.0,357.579987,348.5,351.269989,351.269989,5396700,46.87265416388222,351.1360016
4292,2019-06-12,351.820007,353.609985,343.230011,345.559998,345.559998,4584700,43.33438270391732,350.7730012
4293,2019-06-13,347.230011,348.5,339.25,343.429993,343.429993,6209300,42.058943263378524,349.9309999
4294,2019-06-14,341.630005,343.399994,336.160004,339.730011,339.730011,5019000,39.864055205887965,349.5760011
4295,2019-06-17,342.690002,351.769989,342.059998,350.619995,350.619995,5358200,48.399400243290614,350.9750001
4296,2019-06-18,355.570007,361.5,353.75,357.119995,357.119995,5428500,52.713543044787365,351.3470002
4297,2019-06-19,361.720001,364.73999,356.119995,363.519989,363.519989,5667200,56.56422976897944,352.125998
4298,2019-06-20,365.910004,370.119995,361.220001,365.209991,365.209991,5899500,57.5473321231831,352.9339966
4299,2019-06-21,365.0,371.450012,365.0,369.209991,369.209991,7448400,59.86288558036069,353.7679962
4300,2019-06-24,370.269989,375.0,370.200012,371.040009,371.040009,4830200,60.913295778349756,355.6709961
4301,2019-06-25,370.75,371.0,358.290009,360.299988,360.299988,5750400,52.267944287110886,356.57399599999997
4302,2019-06-26,361.600006,366.790009,361.600006,362.200012,362.200012,3669700,53.52464514302648,358.2379974
4303,2019-06-27,363.200012,370.850006,363.200012,370.019989,370.019989,4138600,58.381341197239394,360.896997
4304,2019-06-28,370.26001,371.540009,364.869995,367.320007,367.320007,4592700,56.19772154093047,363.6559966
4305,2019-07-01,373.5,376.660004,372.0,374.600006,374.600006,4992600,60.48890540131604,366.05399769999997
4306,2019-07-02,374.890015,376.0,370.309998,375.429993,375.429993,3625000,60.95850905722216,367.8849975
4307,2019-07-03,376.690002,381.98999,375.839996,381.720001,381.720001,3799000,64.41071185603613,369.70499870000003
4308,2019-07-05,378.290009,381.399994,375.559998,380.549988,380.549988,3732200,63.28965711052128,371.2389984
4309,2019-07-08,378.190002,378.25,375.359985,376.160004,376.160004,3113400,59.13110944688574,371.9339997
4310,2019-07-09,379.059998,384.76001,377.5,379.929993,379.929993,6932800,61.47233603323944,372.8229981
4311,2019-07-10,382.769989,384.339996,362.679993,381.0,381.0,5878800,62.13533962910125,374.89299930000004
4312,2019-07-11,381.100006,384.540009,378.799988,379.5,379.5,4336300,60.56196378148814,376.6229981
4313,2019-07-12,378.679993,379.73999,372.790009,373.25,373.25,6636900,54.38281147227592,376.9459992
4314,2019-07-15,372.940002,373.679993,362.299988,366.600006,366.600006,7944700,48.69037737807374,376.8739991
4315,2019-07-16,370.089996,371.339996,364.920013,365.98999,365.98999,5863200,48.19204810998994,376.01299750000004
4316,2019-07-17,366.25,366.5,361.75,362.440002,362.440002,13639500,45.287227416717165,374.7139984
4317,2019-07-18,323.76001,329.850006,320.299988,325.209991,325.209991,31305900,26.94447171526769,369.0629974
4318,2019-07-19,323.399994,325.850006,314.230011,315.100006,315.100006,16302500,24.090928714020894,362.5179992
4319,2019-07-22,312.0,314.540009,305.809998,310.619995,310.619995,17718000,22.931966442011163,355.9639983
4320,2019-07-23,311.440002,313.5,306.0,307.299988,307.299988,9171100,22.084076278655356,348.7009978
